LoyaltyCardID,Region,FirstName,MiddleName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,YearlyIncome,TotalChildren,NumberChildrenAtHome,Education,Occupation,HouseOwnerFlag,NumberCarsOwned,AddressLine1,AddressLine2,Phone,DateFirstPurchase,CommuteDistance
14198,Germany,Daisy,M,Romero,1955-05-12,M,F,daisy5@adventure-works.com,110000.00,4,5,High School,Management,1,3,Alderweg 4948,NULL,1 (11) 500 555-0115,2011-08-15,10+ Miles
14199,United Kingdom,Samuel,D,Anderson,1954-12-30,M,M,samuel66@adventure-works.com,130000.00,4,5,High School,Management,1,4,4303 Amanda Circle,NULL,1 (11) 500 555-0161,2013-06-03,0-1 Miles
14200,France,Colleen,NULL,Goel,1954-04-06,M,F,colleen42@adventure-works.com,70000.00,5,1,Partial High School,Skilled Manual,1,4,"67, rue Pierre-Demoulin",NULL,1 (11) 500 555-0123,2012-03-09,5-10 Miles
14201,France,Marie,C,Serrano,1953-10-08,M,F,marie40@adventure-works.com,80000.00,5,1,High School,Management,1,4,"2181, rue Malar",NULL,1 (11) 500 555-0144,2013-11-14,10+ Miles
14202,Germany,Clayton,NULL,Zeng,1954-01-16,S,M,clayton19@adventure-works.com,90000.00,4,1,Partial High School,Skilled Manual,1,4,Heideweg 6446,NULL,1 (11) 500 555-0116,2013-04-28,10+ Miles
14203,France,Seth,NULL,Rodriguez,1952-11-10,S,M,seth19@adventure-works.com,80000.00,5,0,High School,Management,1,2,"7346, avenue de l´Europe",NULL,1 (11) 500 555-0145,2012-03-01,10+ Miles
14204,France,Chelsea,S,Sara,1969-08-01,M,F,chelsea11@adventure-works.com,80000.00,5,0,Partial High School,Skilled Manual,0,2,"8735, rue Malar",NULL,1 (11) 500 555-0115,2013-01-28,5-10 Miles
14205,France,Wesley,R,Wu,1952-10-20,S,M,wesley7@adventure-works.com,90000.00,5,0,Partial High School,Skilled Manual,1,2,"84, avenue des Ternes",NULL,1 (11) 500 555-0115,2013-03-19,10+ Miles
14206,Germany,Edwin,NULL,West,1953-01-02,M,M,edwin1@adventure-works.com,100000.00,4,5,Partial High School,Professional,0,1,Brunnenstr 876,NULL,1 (11) 500 555-0158,2014-01-09,5-10 Miles
14207,Germany,José,E,Saraiva,1953-03-20,M,M,josé5@adventure-works.com,110000.00,4,5,Partial High School,Professional,1,3,Roßstr 7752,NULL,356-555-0100,2011-09-28,10+ Miles
14208,United Kingdom,Eugene,A,Xu,1953-02-18,S,M,eugene16@adventure-works.com,120000.00,5,5,High School,Management,1,4,1773 Lafayette Street,NULL,1 (11) 500 555-0154,2013-02-05,10+ Miles
14209,Australia,Craig,NULL,Ramos,1980-10-06,M,M,craig16@adventure-works.com,60000.00,0,0,Bachelors,Professional,1,4,8932 Condor Place,NULL,1 (11) 500 555-0196,2013-02-21,10+ Miles
14210,Australia,Jenny,E,Tang,1982-04-26,M,F,jenny27@adventure-works.com,80000.00,0,0,Bachelors,Professional,1,2,8442 Euclid Avenue,NULL,1 (11) 500 555-0147,2012-08-12,10+ Miles
14211,Australia,Emma,NULL,Bradley,1986-03-11,S,F,emma31@adventure-works.com,70000.00,0,0,Bachelors,Professional,0,3,5677 William Reed Dr.,NULL,1 (11) 500 555-0171,2012-08-07,10+ Miles
14212,Australia,Erick,W,Madan,1980-10-30,S,M,erick7@adventure-works.com,80000.00,0,0,Bachelors,Professional,0,3,2938 Woodsworth Lane,NULL,1 (11) 500 555-0145,2013-05-11,10+ Miles
14213,Australia,Autumn,A,Guo,1981-05-10,M,F,autumn17@adventure-works.com,80000.00,0,0,Bachelors,Professional,1,3,701 Golf Club Road,NULL,1 (11) 500 555-0169,2013-05-06,10+ Miles
14214,Australia,Robyn,NULL,Munoz,1980-12-23,S,F,robyn5@adventure-works.com,90000.00,0,0,Bachelors,Professional,1,2,1640 Walter Way,NULL,1 (11) 500 555-0167,2012-08-14,10+ Miles
14215,Australia,Stacey,NULL,Yang,1980-12-02,S,F,stacey5@adventure-works.com,90000.00,0,0,Bachelors,Professional,0,2,8204 Everett Court,NULL,1 (11) 500 555-0116,2012-08-14,10+ Miles
14216,Australia,Edwin,J,Zheng,1985-11-02,S,M,edwin20@adventure-works.com,70000.00,0,0,Bachelors,Professional,0,4,1351 Boxer Blvd.,NULL,1 (11) 500 555-0140,2012-08-07,10+ Miles
14217,Australia,Terrance,T,Lopez,1985-04-21,S,M,terrance14@adventure-works.com,80000.00,0,0,Bachelors,Professional,0,3,2313 Pastel Drive,NULL,1 (11) 500 555-0152,2013-03-09,10+ Miles
14218,Australia,Karl,J,Kumar,1985-02-04,S,M,karl8@adventure-works.com,90000.00,0,0,Bachelors,Professional,0,3,6233 Serpentine,NULL,1 (11) 500 555-0170,2012-08-17,10+ Miles
14219,Australia,Christy,NULL,Ye,1980-04-30,S,F,christy9@adventure-works.com,90000.00,0,0,Bachelors,Professional,0,3,4760 Clayton Road,NULL,1 (11) 500 555-0188,2012-08-15,10+ Miles
14220,Australia,Latasha,NULL,Romero,1985-07-16,M,F,latasha9@adventure-works.com,100000.00,0,5,High School,Management,1,2,3421 Gehringer Drive,NULL,1 (11) 500 555-0152,2012-08-11,10+ Miles
14221,Australia,Glenn,C,Zhao,1977-10-03,S,M,glenn11@adventure-works.com,80000.00,0,0,Bachelors,Professional,0,3,16 Heron Ct.,NULL,1 (11) 500 555-0188,2013-03-07,10+ Miles
14222,Australia,Dawn,A,Zhang,1983-07-24,S,F,dawn1@adventure-works.com,80000.00,0,0,Bachelors,Professional,1,3,9943 Stonehedge Dr.,NULL,1 (11) 500 555-0194,2013-08-18,10+ Miles
14223,Australia,Larry,NULL,Rubio,1983-05-25,M,M,larry23@adventure-works.com,80000.00,0,0,Bachelors,Professional,0,3,7268 Norcross Lane,NULL,1 (11) 500 555-0181,2013-06-04,10+ Miles
14224,Australia,Tamara,M,She,1984-09-17,S,F,tamara12@adventure-works.com,110000.00,0,5,Partial College,Management,1,3,5002 Starflower Dr.,NULL,1 (11) 500 555-0175,2012-09-08,10+ Miles
14225,Australia,Alisha,J,Chen,1977-11-24,M,F,alisha2@adventure-works.com,90000.00,0,0,Bachelors,Professional,0,3,879 Hillview Ct,NULL,1 (11) 500 555-0122,2012-08-31,10+ Miles
14226,Australia,Heidi,NULL,Mehta,1978-01-23,S,F,heidi16@adventure-works.com,90000.00,0,0,Bachelors,Professional,0,3,3824 Whitehaven Dr,NULL,1 (11) 500 555-0182,2012-09-01,10+ Miles
14227,Australia,Alison,NULL,Xu,1983-10-18,M,F,alison4@adventure-works.com,100000.00,0,5,High School,Management,1,3,6629 Polson Circle,NULL,1 (11) 500 555-0164,2013-02-26,10+ Miles
14228,Australia,Arturo,C,Raje,1977-02-17,S,M,arturo39@adventure-works.com,80000.00,0,0,Bachelors,Professional,1,4,4123 Lakehurst Dr.,NULL,1 (11) 500 555-0148,2013-04-29,10+ Miles
14229,Australia,Allen,B,Perez,1977-01-02,S,M,allen19@adventure-works.com,80000.00,0,0,Bachelors,Professional,1,4,2008 Thors Bay Road,NULL,1 (11) 500 555-0178,2013-05-17,10+ Miles
14230,Australia,Luis,L,Coleman,1977-01-07,S,M,luis4@adventure-works.com,90000.00,0,0,Bachelors,Professional,0,3,7568 Precipice Court,NULL,1 (11) 500 555-0133,2012-09-05,10+ Miles
14231,Australia,Kari,E,Sai,1978-02-02,M,F,kari7@adventure-works.com,120000.00,0,5,Partial High School,Professional,1,4,9647 C Wharton Way,NULL,1 (11) 500 555-0116,2013-02-08,10+ Miles
14232,Australia,Omar,C,Huang,1982-03-14,M,M,omar6@adventure-works.com,100000.00,0,5,High School,Management,1,3,6214 Terranova Drive,NULL,1 (11) 500 555-0198,2013-03-30,10+ Miles
14233,Australia,Ricardo,A,She,1976-12-24,S,M,ricardo0@adventure-works.com,100000.00,0,5,High School,Management,1,3,3844 Lodge Drive,NULL,1 (11) 500 555-0132,2013-07-03,10+ Miles
14234,Australia,Gina,NULL,Romero,1975-12-15,S,F,gina9@adventure-works.com,100000.00,0,5,High School,Management,1,4,6058 Hill Street,NULL,1 (11) 500 555-0151,2012-08-29,10+ Miles
14235,Australia,Larry,T,Alvarez,1981-05-17,M,M,larry6@adventure-works.com,100000.00,0,5,Partial High School,Professional,0,4,5679 Atrice Lane,NULL,1 (11) 500 555-0157,2012-09-23,10+ Miles
14236,Australia,Abigail,S,Richardson,1981-11-22,M,F,abigail14@adventure-works.com,110000.00,0,5,High School,Management,1,4,5462 Patricia,NULL,1 (11) 500 555-0149,2012-09-21,10+ Miles
14237,Australia,Kate,NULL,Andersen,1981-04-07,M,F,kate10@adventure-works.com,120000.00,0,5,Partial High School,Professional,1,4,2190 Waterfall Way,NULL,1 (11) 500 555-0125,2013-04-07,10+ Miles
14238,Australia,Jay,C,Gonzalez,1975-12-02,M,M,jay25@adventure-works.com,120000.00,0,5,Partial High School,Professional,1,4,6743 Blue Ridge Dr.,NULL,1 (11) 500 555-0116,2012-09-13,10+ Miles
14239,United States,Maria,W,Peterson,1946-12-17,M,F,maria17@adventure-works.com,70000.00,5,0,Bachelors,Management,1,2,3 Oaxaca,NULL,113-555-0142,2012-05-06,10+ Miles
14240,United States,Caroline,NULL,Foster,1946-12-16,M,F,caroline17@adventure-works.com,80000.00,4,0,Bachelors,Management,0,2,4485 Laurel,NULL,693-555-0161,2012-05-26,1-2 Miles
14241,United States,Grace,NULL,Wood,1947-04-26,M,F,grace49@adventure-works.com,110000.00,2,4,Graduate Degree,Management,1,1,4352 Acardia Pl.,NULL,502-555-0171,2013-07-31,2-5 Miles
14242,United States,Rafael,V,Ye,1947-11-30,M,M,rafael10@adventure-works.com,70000.00,5,0,Bachelors,Management,1,2,9303 Court Street,NULL,259-555-0150,2012-06-12,1-2 Miles
14243,United States,Gregory,R,Winston,1953-03-31,S,F,gregory27@adventure-works.com,90000.00,5,0,Bachelors,Management,1,2,598 La Canada,NULL,446-555-0154,2013-04-06,5-10 Miles
14244,Canada,Jennifer,B,Griffin,1958-09-04,M,F,jennifer94@adventure-works.com,90000.00,5,0,Bachelors,Management,1,2,2059 Brookdale Dr,NULL,210-555-0123,2013-04-18,5-10 Miles
14245,United States,Ana,R,Russell,1948-05-01,M,F,ana18@adventure-works.com,90000.00,5,0,Bachelors,Management,1,2,244 Donegal Court,NULL,607-555-0118,2013-01-30,5-10 Miles
14246,United States,Devin,A,Garcia,1953-03-03,S,M,devin15@adventure-works.com,90000.00,5,0,Bachelors,Management,1,2,5785 American Beauty Dr,NULL,283-555-0179,2013-03-02,5-10 Miles
14247,United States,Hunter,L,Allen,1947-08-27,M,M,hunter57@adventure-works.com,90000.00,5,0,Bachelors,Management,1,2,9762 Alvecedo,NULL,241-555-0129,2014-01-10,5-10 Miles
14248,United States,Misty,A,Tang,1947-08-30,M,F,misty5@adventure-works.com,100000.00,2,3,Graduate Degree,Management,1,3,2906 Hillcrest Ave.,NULL,498-555-0141,2013-09-24,5-10 Miles
14249,United States,Eduardo,J,Thomas,1947-07-09,M,M,eduardo9@adventure-works.com,110000.00,2,4,Graduate Degree,Management,1,2,8901 Fourth Street,NULL,493-555-0188,2013-05-30,5-10 Miles
14250,United States,Adam,A,Collins,1948-01-31,S,M,adam32@adventure-works.com,130000.00,2,3,Bachelors,Management,0,4,104 Hilltop Dr.,NULL,502-555-0184,2013-08-30,0-1 Miles
14251,United States,Alex,NULL,Brooks,1948-02-19,M,M,alex4@adventure-works.com,170000.00,2,3,Graduate Degree,Management,1,2,2050 B Avenue I,NULL,488-555-0151,2013-11-06,5-10 Miles
14252,United States,Destiny,G,Cook,1948-12-01,M,F,destiny28@adventure-works.com,100000.00,2,3,Graduate Degree,Management,1,3,4616 Cordova Way,NULL,647-555-0146,2013-12-20,1-2 Miles
14253,United States,Eduardo,NULL,Scott,1949-04-18,S,M,eduardo29@adventure-works.com,110000.00,2,4,Bachelors,Management,1,2,5911 Del Vista Court,NULL,523-555-0146,2012-06-01,5-10 Miles
14254,United States,Tabitha,L,Gill,1949-02-28,M,F,tabitha34@adventure-works.com,110000.00,2,4,Bachelors,Management,0,2,1006 Deercreek Ln,NULL,836-555-0136,2013-07-02,5-10 Miles
14255,United States,Jonathan,L,Jackson,1948-08-25,S,M,jonathan65@adventure-works.com,110000.00,2,4,Bachelors,Management,1,3,769 Algiers Drive,NULL,674-555-0110,2012-06-09,5-10 Miles
14256,United States,Elizabeth,NULL,Robinson,1948-11-13,S,F,elizabeth22@adventure-works.com,170000.00,2,3,Graduate Degree,Management,0,2,2507 Winterglenn Way,NULL,314-555-0155,2012-06-11,0-1 Miles
14257,United States,James,NULL,Carter,1948-07-31,M,M,james60@adventure-works.com,170000.00,2,3,Graduate Degree,Management,1,2,9293 Balhan Dr.,NULL,311-555-0117,2013-08-19,0-1 Miles
14258,United States,Haley,NULL,Foster,1950-01-15,S,F,haley35@adventure-works.com,70000.00,4,0,Bachelors,Management,1,2,"128, avenue des Champs-Elysées",NULL,479-555-0116,2014-01-24,10+ Miles
14259,Australia,Antonio,D,Flores,1958-08-31,S,M,antonio12@adventure-works.com,40000.00,3,0,Partial College,Skilled Manual,1,2,3891 Garnet Lane,NULL,1 (11) 500 555-0129,2012-09-16,5-10 Miles
14260,Australia,Frank,M,Ruiz,1959-06-09,S,M,frank32@adventure-works.com,40000.00,3,0,Partial College,Skilled Manual,1,2,330 Jamie Way,NULL,1 (11) 500 555-0164,2012-09-05,5-10 Miles
14261,Australia,Meredith,S,Subram,1958-08-13,S,F,meredith12@adventure-works.com,70000.00,2,0,Graduate Degree,Management,1,2,8995 Kirker Pass,NULL,1 (11) 500 555-0118,2012-09-09,5-10 Miles
14262,Australia,Jon,L,He,1964-11-07,M,M,jon39@adventure-works.com,70000.00,2,0,Graduate Degree,Management,1,2,3440 Concord Ct.,NULL,1 (11) 500 555-0153,2012-09-03,1-2 Miles
14263,Australia,Nina,L,Lal,1959-08-24,S,F,nina9@adventure-works.com,80000.00,2,0,Partial College,Skilled Manual,1,2,4753 Montanya Court,NULL,1 (11) 500 555-0145,2012-09-01,5-10 Miles
14264,Australia,Karl,R,Lal,1959-08-08,S,M,karl9@adventure-works.com,80000.00,2,0,Partial College,Skilled Manual,0,2,960 Pansy Dr.,NULL,1 (11) 500 555-0112,2012-09-15,1-2 Miles
14265,Canada,Garrett,J,Bell,1980-09-13,S,M,garrett18@adventure-works.com,30000.00,0,0,Partial College,Skilled Manual,1,2,5602 Claycord Avenue,NULL,394-555-0194,2013-07-02,5-10 Miles
14266,United States,Cory,J,Patel,1980-11-23,M,M,cory1@adventure-works.com,30000.00,0,0,Partial College,Skilled Manual,1,2,2075 Alvina Dr.,NULL,498-555-0150,2013-02-27,5-10 Miles
14267,United States,Lauren,I,Wood,1981-03-12,S,F,lauren49@adventure-works.com,30000.00,0,0,Partial College,Skilled Manual,0,2,7511 Cooper Dr.,NULL,381-555-0117,2012-06-02,1-2 Miles
14268,United States,Isabella,NULL,Roberts,1986-02-13,S,F,isabella43@adventure-works.com,30000.00,0,0,High School,Skilled Manual,1,2,6812 Farm Bureau Rd.,NULL,100-555-0115,2012-06-27,5-10 Miles
14269,United States,Tony,M,She,1981-05-18,M,M,tony3@adventure-works.com,30000.00,0,0,High School,Skilled Manual,1,2,8716 San Remo Ct,NULL,127-555-0152,2013-09-23,5-10 Miles
14270,United States,James,F,Ross,1980-07-24,S,M,james19@adventure-works.com,60000.00,0,0,Partial College,Skilled Manual,0,2,3099 Morello Court,NULL,154-555-0163,2012-06-21,1-2 Miles
14271,United States,Lucas,NULL,Wright,1979-08-31,M,M,lucas43@adventure-works.com,30000.00,0,0,High School,Skilled Manual,1,2,658 Cardinal Dr,NULL,649-555-0138,2013-03-08,5-10 Miles
14272,United States,Sydney,NULL,Ward,1979-08-31,S,F,sydney13@adventure-works.com,30000.00,0,0,High School,Skilled Manual,0,2,8197 Haviland Place,NULL,618-555-0128,2012-06-08,1-2 Miles
14273,United States,Angel,NULL,Parker,1984-05-01,S,M,angel21@adventure-works.com,60000.00,0,0,Partial College,Skilled Manual,0,2,6045 Holiday Hills Dr.,NULL,815-555-0120,2013-09-06,1-2 Miles
14274,Canada,Edward,D,Williams,1982-01-06,M,M,edward24@adventure-works.com,60000.00,0,0,Partial College,Professional,1,2,460 Skyline Dr,NULL,483-555-0139,2013-04-28,5-10 Miles
14275,Australia,Arthur,NULL,Prasad,1960-08-01,S,M,arthur11@adventure-works.com,80000.00,2,0,High School,Skilled Manual,1,2,8150 Las Trampas,NULL,1 (11) 500 555-0113,2012-09-19,5-10 Miles
14276,Australia,Melody,H,Suarez,1961-01-06,S,F,melody19@adventure-works.com,80000.00,2,0,High School,Skilled Manual,1,2,3556 St. Geemain Lane,NULL,1 (11) 500 555-0152,2012-09-07,5-10 Miles
14277,Australia,Jerry,C,She,1967-04-24,S,M,jerry0@adventure-works.com,70000.00,2,0,High School,Skilled Manual,0,2,4920 Orange St,NULL,1 (11) 500 555-0129,2012-09-21,1-2 Miles
14278,Australia,Olivia,J,Sanchez,1969-07-17,M,F,olivia25@adventure-works.com,130000.00,0,1,Graduate Degree,Management,1,1,8958 Las Palmas,NULL,1 (11) 500 555-0191,2013-07-19,10+ Miles
14279,Australia,Taylor,NULL,Barnes,1969-07-31,M,F,taylor28@adventure-works.com,130000.00,0,1,Graduate Degree,Management,1,2,9901 East Lake Court,NULL,1 (11) 500 555-0147,2012-09-06,0-1 Miles
14280,United States,Isaac,NULL,Oliver,1978-08-15,S,M,isaac31@adventure-works.com,80000.00,0,0,Bachelors,Management,0,1,402 Saxon St.,NULL,978-555-0173,2013-04-20,2-5 Miles
14281,Canada,Daniel,K,Wilson,1979-01-03,S,M,daniel25@adventure-works.com,80000.00,0,0,Bachelors,Management,0,1,4609 Parkway Drive,NULL,478-555-0188,2013-05-08,0-1 Miles
14282,Canada,Brianna,H,Lewis,1979-09-20,S,F,brianna20@adventure-works.com,30000.00,0,0,High School,Professional,1,2,8837 Almond Avenue,NULL,108-555-0114,2013-03-07,5-10 Miles
14283,United States,Seth,E,Simmons,1985-10-04,S,M,seth63@adventure-works.com,60000.00,0,0,Partial College,Professional,0,2,4442 Carlos Dr.,NULL,274-555-0175,2012-06-21,1-2 Miles
14284,United States,Wyatt,M,Anderson,1979-12-15,S,M,wyatt10@adventure-works.com,60000.00,0,0,Partial College,Professional,0,2,1411 Ranch Drive,NULL,276-555-0138,2012-06-10,1-2 Miles
14285,United States,Taylor,J,Hughes,1985-11-30,S,F,taylor36@adventure-works.com,60000.00,0,0,Partial College,Professional,0,2,1398 Yorba Linda,NULL,124-555-0194,2012-05-30,1-2 Miles
14286,Australia,Kristine,NULL,Hernandez,1964-10-09,M,F,kristine5@adventure-works.com,120000.00,1,2,Bachelors,Management,1,3,6785 Union St.,NULL,1 (11) 500 555-0140,2012-09-26,2-5 Miles
14287,Australia,Derek,NULL,Xie,1976-02-20,S,M,derek3@adventure-works.com,150000.00,0,0,Graduate Degree,Management,1,1,5448 Contuti Avenue,NULL,1 (11) 500 555-0162,2012-09-09,0-1 Miles
14288,United States,Christina,M,Ramirez,1971-09-06,S,F,christina5@adventure-works.com,130000.00,0,1,Graduate Degree,Management,0,3,9112 Park Highlands,NULL,628-555-0176,2012-05-31,0-1 Miles
14289,United States,Jessica,NULL,Martinez,1972-02-19,S,F,jessica65@adventure-works.com,150000.00,0,0,Bachelors,Management,0,2,8863 San Miguel Rd.,NULL,901-555-0112,2012-06-01,0-1 Miles
14290,United States,Jonathan,NULL,Wilson,1962-09-07,S,M,jonathan57@adventure-works.com,70000.00,2,0,Partial High School,Skilled Manual,1,2,8582 Condor Dr.,NULL,862-555-0140,2012-07-22,5-10 Miles
14291,Canada,Tyler,NULL,White,1963-02-17,S,M,tyler1@adventure-works.com,70000.00,2,0,Partial High School,Skilled Manual,0,2,3626 N Ranchford Court,NULL,276-555-0179,2013-01-29,1-2 Miles
14292,United States,Isabella,NULL,Ross,1968-09-24,S,F,isabella15@adventure-works.com,70000.00,2,0,Partial High School,Skilled Manual,1,2,5805 Churchill Dr.,NULL,111-555-0122,2012-07-21,5-10 Miles
14293,United States,Kyle,S,Campbell,1962-08-15,M,M,kyle37@adventure-works.com,60000.00,2,0,High School,Professional,0,2,6300 Colfax Street,NULL,372-555-0141,2013-08-18,5-10 Miles
14294,United States,Steven,L,Gray,1963-05-22,M,M,steven16@adventure-works.com,60000.00,2,0,High School,Professional,0,2,4880 Viewpoint Ct.,NULL,368-555-0133,2013-04-25,1-2 Miles
14295,United States,Hannah,NULL,Thomas,1963-01-11,S,F,hannah10@adventure-works.com,60000.00,2,0,High School,Professional,1,2,1737 Thomas Ave.,NULL,514-555-0196,2013-05-28,5-10 Miles
14296,United States,Benjamin,E,Russell,1962-11-14,M,M,benjamin21@adventure-works.com,60000.00,2,0,High School,Professional,0,2,9088 Almaden Dr,NULL,810-555-0131,2013-05-28,1-2 Miles
14297,United States,Kristin,NULL,Raji,1962-07-12,M,F,kristin18@adventure-works.com,70000.00,3,2,Partial College,Professional,1,0,782 Veale Avenue,NULL,892-555-0121,2012-07-16,5-10 Miles
14298,United States,Kaitlyn,R,Jenkins,1963-01-11,M,F,kaitlyn74@adventure-works.com,70000.00,3,2,Partial College,Professional,1,0,7496 Sunset Meadows,NULL,955-555-0128,2012-07-15,5-10 Miles
14299,Australia,Jermaine,A,Chandra,1972-12-08,M,M,jermaine1@adventure-works.com,90000.00,2,2,Bachelors,Professional,0,1,7741 Thunderbird Dr.,NULL,1 (11) 500 555-0192,2012-09-07,0-1 Miles
14300,Australia,Colin,B,He,1972-07-31,S,M,colin19@adventure-works.com,90000.00,4,4,Bachelors,Professional,1,0,3144 Via Rerrari,NULL,1 (11) 500 555-0196,2012-09-14,1-2 Miles
14301,Australia,Ruben,B,Vazquez,1967-09-14,M,M,ruben38@adventure-works.com,70000.00,1,0,Partial College,Skilled Manual,1,1,5678 Mcelroy Court,NULL,1 (11) 500 555-0162,2012-09-01,5-10 Miles
14302,Australia,April,NULL,Beck,1968-01-12,S,F,april16@adventure-works.com,70000.00,1,0,Partial College,Skilled Manual,1,1,2354 Caravelle Ct,NULL,1 (11) 500 555-0144,2012-08-28,5-10 Miles
14303,Australia,Briana,J,Ramos,1967-12-18,M,F,briana14@adventure-works.com,60000.00,1,0,Bachelors,Professional,1,1,2944 Shuey Ave.,NULL,1 (11) 500 555-0174,2012-09-19,0-1 Miles
14304,Australia,Jacquelyn,NULL,Jimenez,1973-02-11,M,F,jacquelyn5@adventure-works.com,60000.00,1,0,Bachelors,Professional,1,1,8102 Birch Bark Road,NULL,1 (11) 500 555-0122,2012-09-26,0-1 Miles
14305,Australia,Brendan,L,Shen,1968-01-08,M,M,brendan2@adventure-works.com,60000.00,1,0,Bachelors,Professional,1,1,8396 Vista Way,NULL,1 (11) 500 555-0162,2012-09-19,0-1 Miles
14306,Australia,Byron,NULL,Ramos,1966-11-05,M,M,byron11@adventure-works.com,60000.00,1,0,Partial College,Skilled Manual,1,1,6046 Freya Way,NULL,1 (11) 500 555-0192,2012-09-04,0-1 Miles
14307,Australia,Ross,E,Perez,1966-12-03,M,M,ross20@adventure-works.com,60000.00,1,0,Partial College,Skilled Manual,1,1,2816 Hemlock Drive,NULL,1 (11) 500 555-0198,2013-02-19,5-10 Miles
14308,Australia,Marie,A,Ramos,1983-02-20,S,F,marie41@adventure-works.com,100000.00,0,0,Bachelors,Professional,0,1,5704 Laverne Avenue,NULL,1 (11) 500 555-0126,2012-09-14,2-5 Miles
14309,Australia,Orlando,NULL,Sanz,1971-11-06,S,M,orlando20@adventure-works.com,110000.00,0,0,Graduate Degree,Management,0,2,1306 Kaski Ln,NULL,1 (11) 500 555-0181,2013-02-25,1-2 Miles
14310,Australia,Jon,O,Zeng,1977-07-18,S,M,jon42@adventure-works.com,110000.00,0,0,Graduate Degree,Management,0,2,6327 Mount Olivet Ct.,NULL,1 (11) 500 555-0166,2012-09-17,0-1 Miles
14311,Australia,Erik,M,Alvarez,1982-10-08,S,M,erik6@adventure-works.com,110000.00,0,0,Graduate Degree,Management,0,3,2348 Polaris Dr.,NULL,1 (11) 500 555-0110,2013-03-06,1-2 Miles
14312,Australia,Claudia,A,Lin,1966-04-25,M,F,claudia6@adventure-works.com,60000.00,1,0,Partial College,Skilled Manual,1,1,3153 Glaze Ct,NULL,1 (11) 500 555-0157,2013-02-18,5-10 Miles
14313,Australia,Christian,L,Smith,1966-04-13,M,M,christian30@adventure-works.com,60000.00,1,0,Partial College,Skilled Manual,1,1,5248 Gladstone Drive,NULL,1 (11) 500 555-0117,2013-08-09,5-10 Miles
14314,Australia,Katherine,R,Cooper,1970-07-16,M,F,katherine12@adventure-works.com,80000.00,5,5,Bachelors,Professional,1,4,7728 Condor Place,NULL,1 (11) 500 555-0174,2013-06-20,0-1 Miles
14315,Australia,Carl,NULL,Chander,1970-01-01,S,M,carl15@adventure-works.com,70000.00,0,0,Bachelors,Professional,0,1,4264 C Street,NULL,1 (11) 500 555-0131,2013-04-22,5-10 Miles
14316,Australia,Leonard,NULL,Anand,1967-07-07,M,M,leonard24@adventure-works.com,60000.00,1,0,Partial College,Skilled Manual,1,1,2786 Class Avenue,NULL,1 (11) 500 555-0161,2012-08-30,0-1 Miles
